"HM_GL_IN_OVERSIGHT_REPORTS_ID","HM_SITE_ID","HM_STUDY_ID","REPORT_SOURCE","REPORT_ID","REPORT_TYPE","REPORT_START_DATE","REPORT_END_DATE"
2711214,235526,21829,"SH","21731","On Site Visit - Ongoing",2015-07-29 00:00:00,2015-07-29 00:00:00
2711270,237608,21829,"SH","22544","On Site Visit - Ongoing",2015-07-29 00:00:00,2015-07-30 00:00:00
2711271,237608,21829,"SH","16197","On Site Visit - Ongoing",2015-03-25 00:00:00,2015-03-25 00:00:00
2711272,237610,21829,"SH","20445","On Site Visit - Ongoing",2015-06-22 00:00:00,2015-06-23 00:00:00
2711273,237610,21829,"SH","22541","On Site Visit - Ongoing",2015-07-27 00:00:00,2015-07-28 00:00:00
2711274,237616,21829,"SH","11873","On Site Visit - Ongoing",2015-01-13 00:00:00,2015-01-13 00:00:00
2711275,237617,21829,"SH","9814","On Site Visit - Ongoing",2014-10-29 00:00:00,2014-10-29 00:00:00
2711276,237618,21829,"SH","7268","On Site Visit - Ongoing",2014-09-09 00:00:00,2014-09-09 00:00:00
2711277,237619,21829,"SH","18799","On Site Visit - Ongoing",2015-05-29 00:00:00,2015-06-02 00:00:00
2711278,237621,21829,"SH","17458","On Site Visit - Ongoing",2015-04-30 00:00:00,2015-04-30 00:00:00
2714424,244877,21829,"SH","8706","On Site Visit - Ongoing",2014-10-08 00:00:00,2014-10-08 00:00:00
2714587,246496,21829,"SH","20121","On Site Visit - Ongoing",2015-06-22 00:00:00,2015-06-22 00:00:00
2714588,246497,21829,"SH","19591","On Site Visit - Ongoing",2015-06-09 00:00:00,2015-06-09 00:00:00
2714483,245670,21829,"SH","17349","On Site Visit - Ongoing",2015-04-15 00:00:00,2015-04-15 00:00:00
2714520,243576,21829,"SH","18644","On Site Visit - Ongoing",2015-05-28 00:00:00,2015-05-28 00:00:00
2714093,248496,21829,"SH","21408","On Site Visit - Ongoing",2015-07-21 00:00:00,2015-07-21 00:00:00
2712581,238866,21829,"SH","5603","On Site Visit - Ongoing",2014-07-31 00:00:00,2014-07-31 00:00:00
2712582,238869,21829,"SH","10798","On Site Visit - Ongoing",2014-12-08 00:00:00,2014-12-08 00:00:00
2712583,238870,21829,"SH","10598","On Site Visit - Ongoing",2014-11-18 00:00:00,2014-11-18 00:00:00
2712584,238871,21829,"SH","13649","On Site Visit - Ongoing",2015-02-11 00:00:00,2015-02-11 00:00:00
2712595,238899,21829,"SH","8561","On Site Visit - Ongoing",2014-10-07 00:00:00,2014-10-07 00:00:00
2712596,238901,21829,"SH","6617","On Site Visit - Ongoing",2014-08-12 00:00:00,2014-08-12 00:00:00
2712597,238902,21829,"SH","9761","On Site Visit - Ongoing",2014-11-11 00:00:00,2014-11-11 00:00:00
2712598,238905,21829,"SH","19830","On Site Visit - Ongoing",2015-06-18 00:00:00,2015-06-19 00:00:00
2713170,238139,21829,"SH","12295","On Site Visit - Ongoing",2015-01-20 00:00:00,2015-01-20 00:00:00
2713171,238140,21829,"SH","18504","On Site Visit - Ongoing",2015-05-18 00:00:00,2015-05-19 00:00:00
2713172,238142,21829,"SH","14736","On Site Visit - Ongoing",2015-02-27 00:00:00,2015-02-27 00:00:00
2713173,238143,21829,"SH","15921","On Site Visit - Ongoing",2015-03-24 00:00:00,2015-03-25 00:00:00
2713174,238146,21829,"SH","10581","On Site Visit - Ongoing",2014-11-17 00:00:00,2014-11-18 00:00:00
2713175,238150,21829,"SH","11064","On Site Visit - Ongoing",2014-12-16 00:00:00,2014-12-16 00:00:00
2713951,243759,21829,"SH","14818","On Site Visit - Ongoing",2015-03-05 00:00:00,2015-03-05 00:00:00
2713952,243760,21829,"SH","20223","On Site Visit - Ongoing",2015-06-29 00:00:00,2015-06-29 00:00:00
2712622,238980,21829,"SH","13861","On Site Visit - Ongoing",2015-02-18 00:00:00,2015-02-18 00:00:00
2712623,238981,21829,"SH","10930","On Site Visit - Ongoing",2014-12-11 00:00:00,2014-12-11 00:00:00
2713206,238180,21829,"SH","18975","On Site Visit - Ongoing",2015-05-19 00:00:00,2015-05-19 00:00:00
2713207,238183,21829,"SH","15209","On Site Visit - Ongoing",2015-03-03 00:00:00,2015-03-17 00:00:00
2713971,245881,21829,"SH","18173","On Site Visit - Ongoing",2015-05-05 00:00:00,2015-05-05 00:00:00
2713972,245882,21829,"SH","20428","On Site Visit - Ongoing",2015-06-30 00:00:00,2015-06-30 00:00:00
2713973,245883,21829,"SH","18076","On Site Visit - Ongoing",2015-05-13 00:00:00,2015-05-13 00:00:00
2713974,245884,21829,"SH","15704","On Site Visit - Ongoing",2015-03-25 00:00:00,2015-03-26 00:00:00
2712666,239129,21829,"SH","5249","On Site Visit - Ongoing",2014-07-29 00:00:00,2014-07-29 00:00:00
2712667,239132,21829,"SH","15558","On Site Visit - Ongoing",2015-03-23 00:00:00,2015-03-23 00:00:00
2712668,239133,21829,"SH","8405","On Site Visit - Ongoing",2014-09-30 00:00:00,2014-10-06 00:00:00
2712669,239135,21829,"SH","9176","On Site Visit - Ongoing",2014-10-23 00:00:00,2014-10-24 00:00:00
2712670,239137,21829,"SH","17159","On Site Visit - Ongoing",2015-04-13 00:00:00,2015-04-14 00:00:00
2713987,245653,21829,"SH","17654","On Site Visit - Ongoing",2015-04-22 00:00:00,2015-04-22 00:00:00
2712695,239192,21829,"SH","10922","On Site Visit - Ongoing",2014-12-15 00:00:00,2014-12-15 00:00:00
2712696,239194,21829,"SH","18737","On Site Visit - Ongoing",2015-05-28 00:00:00,2015-05-28 00:00:00
2712710,239214,21829,"SH","9023","On Site Visit - Ongoing",2014-10-16 00:00:00,2014-10-16 00:00:00
2712711,239215,21829,"SH","11365","On Site Visit - Ongoing",2014-12-17 00:00:00,2014-12-17 00:00:00
2712712,239216,21829,"SH","12913","On Site Visit - Ongoing",2015-01-21 00:00:00,2015-01-21 00:00:00
2712713,239217,21829,"SH","7829","On Site Visit - Ongoing",2014-09-09 00:00:00,2014-09-09 00:00:00
2712716,239221,21829,"SH","11229","On Site Visit - Ongoing",2014-12-22 00:00:00,2014-12-23 00:00:00
2712717,239222,21829,"SH","16012","On Site Visit - Ongoing",2015-03-31 00:00:00,2015-04-01 00:00:00
2712724,239251,21829,"SH","14903","On Site Visit - Ongoing",2015-03-06 00:00:00,2015-03-06 00:00:00
2713993,246162,21829,"SH","19140","On Site Visit - Ongoing",2015-05-22 00:00:00,2015-05-22 00:00:00
2713994,246165,21829,"SH","19860","On Site Visit - Ongoing",2015-06-11 00:00:00,2015-06-11 00:00:00
2713995,246169,21829,"SH","17353","On Site Visit - Ongoing",2015-04-16 00:00:00,2015-04-16 00:00:00
2712786,239380,21829,"SH","22138","On Site Visit - Ongoing",2015-07-28 00:00:00,2015-07-29 00:00:00
2712787,239394,21829,"SH","15284","On Site Visit - Ongoing",2015-03-12 00:00:00,2015-03-12 00:00:00
2712788,239395,21829,"SH","12446","On Site Visit - Ongoing",2015-01-15 00:00:00,2015-01-15 00:00:00
2712789,239396,21829,"SH","14911","On Site Visit - Ongoing",2015-02-24 00:00:00,2015-02-24 00:00:00
2712790,239396,21829,"SH","4901","On Site Visit - Ongoing",2014-07-14 00:00:00,2014-07-14 00:00:00
2712791,239399,21829,"SH","4785","On Site Visit - Ongoing",2014-07-02 00:00:00,2014-07-02 00:00:00
2712792,239401,21829,"SH","9546","On Site Visit - Ongoing",2014-10-30 00:00:00,2014-10-30 00:00:00
2712793,239403,21829,"SH","17865","On Site Visit - Ongoing",2015-05-08 00:00:00,2015-05-08 00:00:00
2712797,239411,21829,"SH","20071","On Site Visit - Ongoing",2015-06-25 00:00:00,2015-06-25 00:00:00
2712798,239412,21829,"SH","19373","On Site Visit - Ongoing",2015-06-10 00:00:00,2015-06-10 00:00:00
2712812,239466,21829,"SH","13583","On Site Visit - Ongoing",2015-02-02 00:00:00,2015-02-13 00:00:00
2713766,243901,21829,"SH","14737","On Site Visit - Ongoing",2015-03-04 00:00:00,2015-03-04 00:00:00
2712874,239638,21829,"SH","9729","On Site Visit - Ongoing",2014-10-28 00:00:00,2014-10-28 00:00:00
2712875,239640,21829,"SH","10358","On Site Visit - Ongoing",2014-11-13 00:00:00,2014-11-13 00:00:00
2712898,239713,21829,"SH","9182","On Site Visit - Ongoing",2014-10-22 00:00:00,2014-10-22 00:00:00
2712899,239714,21829,"SH","10712","On Site Visit - Ongoing",2014-12-05 00:00:00,2014-12-05 00:00:00
2712900,239714,21829,"SH","4889","On Site Visit - Ongoing",2014-07-17 00:00:00,2014-07-17 00:00:00
2712901,239715,21829,"SH","10668","On Site Visit - Ongoing",2014-12-04 00:00:00,2014-12-04 00:00:00
2712926,239809,21829,"SH","21406","On Site Visit - Ongoing",2015-07-10 00:00:00,2015-07-10 00:00:00
2712953,239891,21829,"SH","12908","On Site Visit - Ongoing",2015-02-03 00:00:00,2015-02-03 00:00:00
2712419,236442,21829,"SH","10600","On Site Visit - Ongoing",2014-11-24 00:00:00,2014-11-24 00:00:00
2712420,236445,21829,"SH","9174","On Site Visit - Ongoing",2014-10-28 00:00:00,2014-10-28 00:00:00
2713050,237914,21829,"SH","17828","On Site Visit - Ongoing",2015-05-04 00:00:00,2015-05-05 00:00:00
2713077,237993,21829,"SH","19679","On Site Visit - Ongoing",2015-06-11 00:00:00,2015-06-11 00:00:00
2713078,237993,21829,"SH","19850","On Site Visit - Ongoing",2015-06-22 00:00:00,2015-06-22 00:00:00
2713079,237994,21829,"SH","12852","On Site Visit - Ongoing",2015-02-03 00:00:00,2015-02-03 00:00:00
2713080,237996,21829,"SH","17678","On Site Visit - Ongoing",2015-05-05 00:00:00,2015-05-05 00:00:00
2713081,238009,21829,"SH","17463","On Site Visit - Ongoing",2015-04-29 00:00:00,2015-04-30 00:00:00
2712476,238643,21829,"SH","10819","On Site Visit - Ongoing",2014-11-27 00:00:00,2014-12-11 00:00:00
2712477,238644,21829,"SH","6110","On Site Visit - Ongoing",2014-08-13 00:00:00,2014-08-13 00:00:00
2712478,238645,21829,"SH","11793","On Site Visit - Ongoing",2015-01-06 00:00:00,2015-01-06 00:00:00
2712479,238647,21829,"SH","13355","On Site Visit - Ongoing",2015-02-05 00:00:00,2015-02-05 00:00:00
2712493,238667,21829,"SH","18827","On Site Visit - Ongoing",2015-05-22 00:00:00,2015-05-22 00:00:00
2712494,238670,21829,"SH","17792","On Site Visit - Ongoing",2015-05-04 00:00:00,2015-05-04 00:00:00
2712495,238672,21829,"SH","8876","On Site Visit - Ongoing",2014-10-17 00:00:00,2014-10-17 00:00:00
2712496,238675,21829,"SH","18388","On Site Visit - Ongoing",2015-05-21 00:00:00,2015-05-21 00:00:00
2712516,238709,21829,"SH","16792","On Site Visit - Ongoing",2015-04-14 00:00:00,2015-04-15 00:00:00
2712517,238710,21829,"SH","21528","On Site Visit - Ongoing",2015-07-24 00:00:00,2015-07-24 00:00:00
2712518,238711,21829,"SH","12972","On Site Visit - Ongoing",2015-02-02 00:00:00,2015-02-02 00:00:00
2712519,238712,21829,"SH","18551","On Site Visit - Ongoing",2015-05-25 00:00:00,2015-05-26 00:00:00
2713149,240162,21829,"SH","22379","On Site Visit - Ongoing",2015-08-10 00:00:00,2015-08-10 00:00:00
2712520,238721,21829,"SH","11318","On Site Visit - Ongoing",2014-12-25 00:00:00,2014-12-25 00:00:00
2712523,238729,21829,"SH","20734","On Site Visit - Ongoing",2015-06-29 00:00:00,2015-06-30 00:00:00
2712527,238746,21829,"SH","9235","On Site Visit - Ongoing",2014-10-29 00:00:00,2014-10-29 00:00:00
2713164,238121,21829,"SH","21360","On Site Visit - Ongoing",2015-07-08 00:00:00,2015-07-08 00:00:00
2713165,238122,21829,"SH","9103","On Site Visit - Ongoing",2014-10-22 00:00:00,2014-10-22 00:00:00
2713166,238127,21829,"SH","17161","On Site Visit - Ongoing",2015-04-20 00:00:00,2015-04-20 00:00:00
2713167,238131,21829,"SH","20614","On Site Visit - Ongoing",2015-06-19 00:00:00,2015-06-19 00:00:00
2713168,238132,21829,"SH","11049","On Site Visit - Ongoing",2014-12-15 00:00:00,2014-12-15 00:00:00
2713169,238133,21829,"SH","21381","On Site Visit - Ongoing",2015-07-14 00:00:00,2015-07-14 00:00:00
2714820,244093,21829,"SH","22681","On Site Visit - Ongoing",2015-08-13 00:00:00,2015-08-13 00:00:00
2714900,242846,21829,"SH","15191","On Site Visit - Ongoing",2015-03-02 00:00:00,2015-03-02 00:00:00
2714901,242847,21829,"SH","17156","On Site Visit - Ongoing",2015-04-21 00:00:00,2015-04-21 00:00:00
2714902,242848,21829,"SH","10984","On Site Visit - Ongoing",2014-12-10 00:00:00,2014-12-10 00:00:00
2714903,242849,21829,"SH","12352","On Site Visit - Ongoing",2015-01-21 00:00:00,2015-01-22 00:00:00
2705255,226764,22163,"PSQRV","13021","PSQRV",2012-10-08 00:00:00,2012-10-09 00:00:00
2708775,226764,22163,"SH","10805","On Site Visit - Ongoing",2014-12-09 00:00:00,2014-12-09 00:00:00
2705323,226806,22163,"PSQRV","13023","PSQRV",2013-01-29 00:00:00,2013-01-29 00:00:00
2708825,226880,22163,"SH","19342","On Site Visit - Ongoing",2015-06-09 00:00:00,2015-06-09 00:00:00
2705340,226886,22163,"PSQRV","13031","PSQRV",2013-01-24 00:00:00,2013-01-24 00:00:00
2708826,226888,22163,"SH","18916","On Site Visit - Ongoing",2015-06-01 00:00:00,2015-06-01 00:00:00
2708827,226889,22163,"SH","18912","On Site Visit - Ongoing",2015-06-01 00:00:00,2015-06-01 00:00:00
2705341,226890,22163,"PSQRV","13035","PSQRV",2012-11-30 00:00:00,2012-11-30 00:00:00
2705342,226891,22163,"PSQRV","13036","PSQRV",2013-01-24 00:00:00,2013-01-24 00:00:00
2708828,226891,22163,"SH","2605","On Site Visit - Ongoing",2014-04-10 00:00:00,2014-04-10 00:00:00
2705343,226898,22163,"PSQRV","13037","PSQRV",2012-09-27 00:00:00,2012-09-27 00:00:00
2708829,226898,22163,"SH","2939","On Site Visit - Ongoing",2014-04-22 00:00:00,2014-04-22 00:00:00
2708830,226898,22163,"SH","1784","On Site Visit - Ongoing",2014-03-04 00:00:00,2014-03-04 00:00:00
2706133,227845,22163,"PSQRV","13040","PSQRV",2013-03-07 00:00:00,2013-03-07 00:00:00
2709498,227845,22163,"SH","18301","On Site Visit - Ongoing",2015-05-19 00:00:00,2015-05-19 00:00:00
2709499,227845,22163,"SH","2969","On Site Visit - Ongoing",2014-04-17 00:00:00,2014-04-17 00:00:00
2706134,227846,22163,"PSQRV","13041","PSQRV",2013-03-06 00:00:00,2013-03-06 00:00:00
2709500,227846,22163,"SH","12049","On Site Visit - Ongoing",2015-01-15 00:00:00,2015-01-15 00:00:00
2706135,227847,22163,"PSQRV","13042","PSQRV",2012-12-12 00:00:00,2012-12-12 00:00:00
2709501,227847,22163,"SH","19485","On Site Visit - Ongoing",2015-06-11 00:00:00,2015-06-11 00:00:00
2709502,227847,22163,"SH","2763","On Site Visit - Ongoing",2014-04-09 00:00:00,2014-04-09 00:00:00
2706136,227849,22163,"PSQRV","13043","PSQRV",2013-03-12 00:00:00,2013-03-12 00:00:00
2709503,227849,22163,"SH","1677","On Site Visit - Ongoing",2014-03-05 00:00:00,2014-03-05 00:00:00
2708855,226899,22163,"SH","2938","On Site Visit - Ongoing",2014-04-15 00:00:00,2014-04-15 00:00:00
2708856,226899,22163,"SH","270","On Site Visit - Ongoing",2013-12-12 00:00:00,2013-12-12 00:00:00
2714459,243753,22163,"SH","4677","On Site Visit - Ongoing",2014-07-10 00:00:00,2014-07-10 00:00:00
2714508,243528,22163,"SH","7338","On Site Visit - Ongoing",2014-08-27 00:00:00,2014-08-27 00:00:00
2714509,243532,22163,"SH","8724","On Site Visit - Ongoing",2014-10-07 00:00:00,2014-10-07 00:00:00
2714510,243536,22163,"SH","4529","On Site Visit - Ongoing",2014-07-03 00:00:00,2014-07-03 00:00:00
2714284,242739,22163,"SH","8465","On Site Visit - Ongoing",2014-09-22 00:00:00,2014-09-22 00:00:00
2714285,242740,22163,"SH","3408","On Site Visit - Ongoing",2014-05-14 00:00:00,2014-05-14 00:00:00
2714289,242778,22163,"SH","10271","On Site Visit - Ongoing",2014-11-11 00:00:00,2014-11-11 00:00:00
2714290,242781,22163,"SH","4114","On Site Visit - Ongoing",2014-06-17 00:00:00,2014-06-17 00:00:00
2714291,242783,22163,"SH","4011","On Site Visit - Ongoing",2014-06-12 00:00:00,2014-06-12 00:00:00
2714292,242784,22163,"SH","4479","On Site Visit - Ongoing",2014-07-02 00:00:00,2014-07-02 00:00:00
2714294,242786,22163,"SH","6597","On Site Visit - Ongoing",2014-08-26 00:00:00,2014-08-26 00:00:00
2714295,242787,22163,"SH","6334","On Site Visit - Ongoing",2014-08-20 00:00:00,2014-08-20 00:00:00
2714296,242788,22163,"SH","4319","On Site Visit - Ongoing",2014-06-26 00:00:00,2014-06-26 00:00:00
2714297,242789,22163,"SH","6731","On Site Visit - Ongoing",2014-08-13 00:00:00,2014-08-13 00:00:00
2714298,242791,22163,"SH","10258","On Site Visit - Ongoing",2014-11-10 00:00:00,2014-11-10 00:00:00
2714299,242792,22163,"SH","7340","On Site Visit - Ongoing",2014-08-28 00:00:00,2014-08-28 00:00:00
2714300,242792,22163,"SH","10768","On Site Visit - Ongoing",2014-11-25 00:00:00,2014-11-25 00:00:00
2714301,242793,22163,"SH","4617","On Site Visit - Ongoing",2014-07-08 00:00:00,2014-07-08 00:00:00
2714302,242794,22163,"SH","4652","On Site Visit - Ongoing",2014-07-09 00:00:00,2014-07-09 00:00:00
2714303,242795,22163,"SH","4881","On Site Visit - Ongoing",2014-07-17 00:00:00,2014-07-17 00:00:00
2714304,242797,22163,"SH","8466","On Site Visit - Ongoing",2014-09-23 00:00:00,2014-09-23 00:00:00
2714305,242798,22163,"SH","9725","On Site Visit - Ongoing",2014-10-28 00:00:00,2014-10-28 00:00:00
2714306,242799,22163,"SH","8535","On Site Visit - Ongoing",2014-09-24 00:00:00,2014-09-24 00:00:00
2714307,242800,22163,"SH","8717","On Site Visit - Ongoing",2014-09-30 00:00:00,2014-09-30 00:00:00
2714308,242804,22163,"SH","18060","On Site Visit - Ongoing",2015-05-13 00:00:00,2015-05-13 00:00:00
2714309,242804,22163,"SH","7484","On Site Visit - Ongoing",2014-09-16 00:00:00,2014-09-16 00:00:00
2714020,243610,22163,"SH","8539","On Site Visit - Ongoing",2014-09-25 00:00:00,2014-09-25 00:00:00
2714021,243611,22163,"SH","5243","On Site Visit - Ongoing",2014-07-29 00:00:00,2014-07-29 00:00:00
2715003,243410,22163,"SH","9305","On Site Visit - Ongoing",2014-10-17 00:00:00,2014-10-18 00:00:00
2715004,243411,22163,"SH","6142","On Site Visit - Ongoing",2014-08-14 00:00:00,2014-08-14 00:00:00
2715005,243412,22163,"SH","7949","On Site Visit - Ongoing",2014-09-25 00:00:00,2014-09-25 00:00:00
2704891,214944,21114,"PSQRV","10481","PSQRV",2011-11-17 00:00:00,2011-11-17 00:00:00
2708573,214944,21114,"SH","4824","On Site Visit - Ongoing",2014-07-09 00:00:00,2014-07-09 00:00:00
2704892,214956,21114,"PSQRV","10483","PSQRV",2012-10-12 00:00:00,2012-10-12 00:00:00
2708574,214956,21114,"SH","6814","On Site Visit - Ongoing",2014-08-28 00:00:00,2014-08-28 00:00:00
2704893,214961,21114,"PSQRV","10486","PSQRV",2013-09-20 00:00:00,2013-09-20 00:00:00
2704894,214961,21114,"PSQRV","10485","PSQRV",2012-09-11 00:00:00,2012-09-11 00:00:00
2704895,214961,21114,"PSQRV","10484","PSQRV",2012-03-09 00:00:00,2012-03-09 00:00:00
2708575,214961,21114,"SH","8122","On Site Visit - Ongoing",2014-09-26 00:00:00,2014-09-26 00:00:00
2704896,214962,21114,"PSQRV","10488","PSQRV",2012-11-29 00:00:00,2012-11-29 00:00:00
2704897,214962,21114,"PSQRV","10487","PSQRV",2012-01-13 00:00:00,2012-01-13 00:00:00
2708576,214962,21114,"SH","2526","On Site Visit - Ongoing",2014-04-07 00:00:00,2014-04-07 00:00:00
2708227,215220,21114,"SH","8972","On Site Visit - Ongoing",2014-10-16 00:00:00,2014-10-16 00:00:00
2708228,215222,21114,"SH","3315","On Site Visit - Ongoing",2014-05-06 00:00:00,2014-05-06 00:00:00
2704512,216058,21114,"PSQRV","10530","PSQRV",2013-03-28 00:00:00,2013-03-28 00:00:00
2704513,216058,21114,"PSQRV","10529","PSQRV",2012-07-02 00:00:00,2012-07-02 00:00:00
2708459,216058,21114,"SH","10537","On Site Visit - Ongoing",2014-11-17 00:00:00,2014-11-18 00:00:00
2704514,216060,21114,"PSQRV","10532","PSQRV",2012-08-29 00:00:00,2012-08-29 00:00:00
2703700,215228,21114,"PSQRV","10527","PSQRV",2012-09-24 00:00:00,2012-09-24 00:00:00
2708230,215228,21114,"SH","3028","On Site Visit - Ongoing",2014-04-28 00:00:00,2014-04-28 00:00:00
2703569,215118,21114,"PSQRV","10507","PSQRV",2013-03-22 00:00:00,2013-03-22 00:00:00
2703570,215118,21114,"PSQRV","10506","PSQRV",2012-07-18 00:00:00,2012-07-18 00:00:00
2703571,215118,21114,"PSQRV","10505","PSQRV",2012-07-11 00:00:00,2012-07-11 00:00:00
2708198,215118,21114,"SH","4802","On Site Visit - Ongoing",2014-07-07 00:00:00,2014-07-09 00:00:00
2708170,214996,21114,"SH","12958","On Site Visit - Ongoing",2015-02-03 00:00:00,2015-02-03 00:00:00
2708171,214996,21114,"SH","8590","On Site Visit - Ongoing",2014-10-06 00:00:00,2014-10-06 00:00:00
2708172,214996,21114,"SH","1878","On Site Visit - Ongoing",2014-03-14 00:00:00,2014-03-14 00:00:00
2708173,214997,21114,"SH","10654","On Site Visit - Ongoing",2014-12-02 00:00:00,2014-12-02 00:00:00
2703487,215011,21114,"PSQRV","10491","PSQRV",2013-03-04 00:00:00,2013-03-05 00:00:00
2708174,215011,21114,"SH","18850","On Site Visit - Ongoing",2015-05-20 00:00:00,2015-05-20 00:00:00
2708175,215011,21114,"SH","3459","On Site Visit - Ongoing",2014-05-08 00:00:00,2014-05-08 00:00:00
2703491,215018,21114,"PSQRV","10492","PSQRV",2012-10-18 00:00:00,2012-10-18 00:00:00
2703492,215031,21114,"PSQRV","10494","PSQRV",2013-03-21 00:00:00,2013-03-21 00:00:00
2708179,215031,21114,"SH","9399","On Site Visit - Ongoing",2014-10-21 00:00:00,2014-10-21 00:00:00
2703493,215038,21114,"PSQRV","10496","PSQRV",2013-10-21 00:00:00,2013-10-22 00:00:00
2703494,215042,21114,"PSQRV","10498","PSQRV",2013-09-13 00:00:00,2013-09-13 00:00:00
2703495,215042,21114,"PSQRV","10497","PSQRV",2013-01-25 00:00:00,2013-01-25 00:00:00
2703574,215140,21114,"PSQRV","10510","PSQRV",2013-01-07 00:00:00,2013-01-08 00:00:00
2703575,215140,21114,"PSQRV","10509","PSQRV",2012-11-26 00:00:00,2012-11-26 00:00:00
2708199,215143,21114,"SH","1170","On Site Visit - Ongoing",2014-02-12 00:00:00,2014-02-12 00:00:00
2703577,215144,21114,"PSQRV","10514","PSQRV",2012-10-23 00:00:00,2012-10-23 00:00:00
2703578,215144,21114,"PSQRV","10513","PSQRV",2012-01-04 00:00:00,2012-01-05 00:00:00
2708200,215144,21114,"SH","12422","On Site Visit - Ongoing",2015-01-26 00:00:00,2015-01-26 00:00:00
2703579,215145,21114,"PSQRV","10515","PSQRV",2012-01-16 00:00:00,2012-01-17 00:00:00
2708201,215145,21114,"SH","21100","On Site Visit - Ongoing",2015-07-16 00:00:00,2015-07-16 00:00:00
2703586,215164,21114,"PSQRV","10517","PSQRV",2012-09-20 00:00:00,2012-09-20 00:00:00
2703587,215164,21114,"PSQRV","10516","PSQRV",2012-03-29 00:00:00,2012-03-29 00:00:00
2703588,215165,21114,"PSQRV","15454","PSQRV",2013-12-03 00:00:00,2013-12-03 00:00:00
